No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
133,IN670502-00110,DO670516-00013,868051060279357,"HPN - Alei Mobile 4","HPN - Alei Mobile 4","HPN - A Lei Mobile2 Agent (Huaphan)","HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)",s,Admin,"2024-05-16 16:05:46"
134,,DO670516-00014,869496063532758,"HPN - ALei Mobile 2 Agent Store","HPN - Abing mobile","HPN - A Lei Mobile2 Agent (Huaphan)","HPN - Abing mobile","Kerry - A Lei (Huaphan)",s,Admin,"2024-05-16 16:05:25"
135,IN670514-00206,DO670516-00015,867993074386713,"SEK - Chuong phone","SEK - ST Mobile2 Agent Shop","SEK - Chuong phone","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",s,Admin,"2024-05-16 16:05:27"
136,IN670514-00206,DO670516-00016,867993074454859,"SEK - Chuong phone","SEK - ST Mobile2 Agent Shop","SEK - Chuong phone","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",s,Admin,"2024-05-16 16:05:27"
137,,DO670516-00017,865055069475612,"CPS - Aling mobile3 ປາກຊ່ອງ","CPS - Aling mobile3 ປາກຊ່ອງ","CPS - Aling mobile3 ParkSong","CPS - Aling mobile3 ParkSong","Kerry-JK (Pakse)",s,Admin,"2024-05-16 16:05:16"
138,,DO670516-00018,867003069283931,"KAM - DS mobile","KAM - Awen mobile1 Agent Store","KAM - DS mobile","KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)",s,Admin,"2024-05-16 16:05:55"
139,IN670511-00106,DO670517-00001,863671065085775,"VT3 - Kn telecom 1","VT3 - Win Samsung2 Agent Store","VT3 - Kn telecom","VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)",,Admin,"2024-05-17 10:05:42"
140,IN670511-00106,DO670517-00002,863671065085650,"VT3 - Kn telecom 1","VT3 - Win Samsung2 Agent Store","VT3 - Kn telecom","VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)",,Admin,"2024-05-17 10:05:42"
141,IN670511-00106,DO670517-00003,863671060516436,"VT3 - Kn telecom 1","VT3 - Win Samsung2 Agent Store","VT3 - Kn telecom","VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)",,Admin,"2024-05-17 10:05:42"
142,,DO670518-00001,866654063619594,"VT1 - L&A mobile","VT1 - PJ","VT1 - L&A mobile","VT1 - PJ","WH - Stock OPPO (Mark)",,M20180315,"2024-05-18 08:05:07"
143,,DO670518-00002,865947067734711,"VT1 - ZiVa mobile","VT1 - HuiHui Mobile2 Dongkhamxang","VT1 - ZiVa mobile","VT1 - HuiHui modile1 Nongphasy","WH - Stock OPPO (Mark)",,M20180315,"2024-05-18 10:05:10"
144,,DO670518-00003,864306063951178,"VT1 - ZiVa mobile","VT1 - HuiHui Mobile2 Dongkhamxang","VT1 - ZiVa mobile","VT1 - HuiHui modile1 Nongphasy","WH - Stock OPPO (Mark)",,M20180315,"2024-05-18 10:05:10"
145,,DO670518-00004,866155066323655,"VT1 - ZiVa mobile","VT1 - HuiHui Mobile2 Dongkhamxang","VT1 - ZiVa mobile","VT1 - HuiHui modile1 Nongphasy","WH - Stock OPPO (Mark)",,M20180315,"2024-05-18 10:05:10"
146,,DO670518-00005,866155066286696,"VT1 - ZiVa mobile","VT1 - HuiHui Mobile2 Dongkhamxang","VT1 - ZiVa mobile","VT1 - HuiHui modile1 Nongphasy","WH - Stock OPPO (Mark)",,M20180315,"2024-05-18 10:05:10"
147,,DO670518-00006,866155066292199,"VT1 - LCC1 Dongpalan","VT1 - AJia Mobile","VT1 - LCC1 Dongpalan","VT1 - AJia Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-05-18 10:05:26"
148,IN670517-00125,DO670518-00007,860306074872599,"VT1 - LCC1 Dongpalan","VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LCC1 Dongpalan","VT1 - Saiy mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-05-18 10:05:50"
149,,DO670518-00008,868908063085232,"LNT - SP mobile","LNT - KK Mobile","LNT - SP mobile","LNT - KK Mobile","Kerry-A Yao (Loungnamtha)",N390,Admin,"2024-05-18 15:05:18"
150,IN670513-00216,DO670520-00001,863671064402674,"LNT - SP mobile","LNT - Aping mobile ຫຼວງນ້ຳທາ","LNT - SP mobile","LNT - Aping mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202405161725000107672",Admin,"2024-05-20 09:05:24"
151,IN670513-00216,DO670520-00002,863671065061354,"LNT - SP mobile","LNT - Aping mobile ຫຼວງນ້ຳທາ","LNT - SP mobile","LNT - Aping mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202405161725000107672",Admin,"2024-05-20 09:05:24"
152,IN670505-00018,DO670520-00003,863671064090073,"LNT - SP mobile","LNT - Noy mobile1 ຊຽງແລ້","LNT - SP mobile","LNT - Noy mobile Xienglea","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202405161722000026973",Admin,"2024-05-20 09:05:09"
153,IN670504-00018,DO670520-00004,863671064372034,"LNT - KP mobile1","LNT - SP mobile","LNT - KP mobile1","LNT - SP mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202405161719000480971",Admin,"2024-05-20 09:05:00"
154,,DO670520-00005,867003069334155,"BLX - A kung mobile","BLX - Awen mobile3","BLX - PSC","KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)",,Admin,"2024-05-20 09:05:03"
155,IN670513-00198,DO670520-00006,867993074504950,"KAM - Vongsa mobile1","KAM - Awen mobile5","KAM - Vongsa mobile1","KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202405181154000041952",Admin,"2024-05-20 09:05:08"
156,IN670513-00198,DO670520-00007,867993074531375,"KAM - Vongsa mobile1","KAM - Awen mobile5","KAM - Vongsa mobile1","KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202405181154000041952",Admin,"2024-05-20 09:05:08"
157,IN670515-00027,DO670520-00008,867993074451095,"KAM - Awen mobile1 Agent Store","KAM - Tinnakone","KAM - Awen mobile1 Agent Shop","KAM - Tinnakone","Kerry-Awen (Thakhaek)","N2332 Approval No.：202405181159000128042",Admin,"2024-05-20 09:05:10"
158,,DO670520-00009,867003065763696,"LNT - SP mobile","LNT - Hongda mobile7","LNT - SP mobile","LNT - Hongda mobile7","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202405181638000365539",Admin,"2024-05-20 09:05:45"
159,,DO670520-00010,860306074490277,"SVK - Phitsamai OA2","SVK - INEW Savan1 Agent Store","SVK - Phitsamai OA1","SVK - INEW Savan1 Agent Shop","Kerry-INEW SVK (Savanakhet)","N518 Approval No.：202405191038000129818",Admin,"2024-05-20 09:05:42"
160,IN670513-00241,DO670520-00011,860306074847013,"ATP - Ayou mobile 1","ATP - Ata mobile1 Agent Store","ATP - Ayou mobile 1","ATP - Ata mobile1 Agent Shop","Kerry-ATA (Attapue)","N2740 Approval No.：202405191116000028002",Admin,"2024-05-20 09:05:08"
161,IN670513-00225,DO670520-00012,862980062115431,"LNT - Sy mobile1 ຫຼວງນ້ຳທາ","LNT - Ayao mobile1 Agent Store","LNT - Sy mobile1","LNT - Ayao mobile1 Agent Shop","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202405191540000168460",Admin,"2024-05-20 09:05:23"
162,IN670515-00043,DO670520-00013,862980062128293,"ODX - HL mobile","ODX - Abao mobile1 Agent Store","ODX - HL mobile","ODX - Abao mobile1 Agent Shop","Kerry-A BAO (Oudomxai)","N145 Approval No.：202405200827000253136",Admin,"2024-05-20 09:05:19"
163,IN670520-00021,DO670520-00014,867993074449974,"VT1 - AS1 ສວນມອນ","VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - AS1 Suanmone","VT1 - Saiy mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 11:05:17"
164,,DO670520-00015,868051060451899,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 14:05:59"
165,,DO670520-00016,868051060451873,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 14:05:59"
166,,DO670520-00017,868051060452038,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 14:05:59"
167,,DO670520-00018,868051060452012,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 14:05:59"
168,,DO670520-00019,868051060451972,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 14:05:59"
169,IN670511-00090,DO670520-00020,867993074501055,"VT1 - LT ໜອງຈັນ","VT1 - nangnoy","VT1 - LT Nongchan","VT1 - nangnoy","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 15:05:01"
170,IN670520-00089,DO670520-00021,863671064966595,"VT1 - L&A mobile","VT1 - A Yang Mobile Xaisavang","VT1 - L&A mobile","VT1 - A Yang Xaysavarng","WH - Stock OPPO (Mark)",,M20180315,"2024-05-20 16:05:43"
171,IN670514-00143,DO670520-00022,867993074470913,"XKH - YH mobile","XKH - Ahua Mobile1 Agent Shop","XKH - YH mobile","XKH - Ahua Mobile1 Agent Shop","Kerry-A Hua (Xiengkhuang)",,Admin,"2024-05-20 16:05:39"
172,IN670517-00087,DO670520-00023,867993074468099,"BLX - Awen mobile3","BLX - PSC","KAM - Awen mobile1 Agent Shop","BLX - PSC","Kerry-Awen (Thakhaek)","N2050 Approval No.：202405201200000407185",Admin,"2024-05-20 16:05:33"
173,IN670513-00228,DO670520-00024,867993074504992,"BLX - Awen mobile3","BLX - PV mobile","KAM - Awen mobile1 Agent Shop","BLX - PV mobile","Kerry-Awen (Thakhaek)","N2050 Approval No.：202405201203000476108",Admin,"2024-05-20 16:05:17"
174,IN670520-00073,DO670520-00025,863671065929139,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
175,IN670520-00073,DO670520-00026,863671065929113,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
176,IN670520-00073,DO670520-00027,863671065905279,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
177,IN670520-00073,DO670520-00028,863671065904637,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
178,IN670520-00073,DO670520-00029,863671065902854,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
179,IN670520-00073,DO670520-00030,863671065201414,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
180,IN670520-00073,DO670520-00031,863671065200770,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
181,IN670520-00073,DO670520-00032,863671064681871,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
182,IN670520-00073,DO670520-00033,863671064681657,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
183,IN670520-00073,DO670520-00034,863671064681434,"LPB - VJ Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","LPB - VJ Mobile","LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405201233000284155",Admin,"2024-05-20 16:05:16"
184,IN670521-00015,DO670521-00001,863648063587739,"Catty Laos Virtual Mobile","VT2 - INEW Center","Catty Laos Virtual","VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)","Transfer To Catty Visual store",Admin,"2024-05-21 09:05:35"
185,IN670521-00015,DO670521-00002,863648063587432,"Catty Laos Virtual Mobile","VT2 - INEW Center","Catty Laos Virtual","VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)","Transfer To Catty Visual store",Admin,"2024-05-21 09:05:36"
186,IN670521-00015,DO670521-00003,863648063587416,"Catty Laos Virtual Mobile","VT2 - INEW Center","Catty Laos Virtual","VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)","Transfer To Catty Visual store",Admin,"2024-05-21 09:05:36"
187,,DO670522-00001,865020067526956,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - AJia Mobile","VT1 - Saiy mobile","VT1 - AJia Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-05-22 10:05:57"
188,,DO670522-00002,866155063851732,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - AJia Mobile","VT1 - Saiy mobile","VT1 - AJia Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-05-22 10:05:57"
189,IN670510-00016,DO670522-00003,863671060432071,"ATP - Ata mobile4","ATP - Kheung Mobile ອັດຕະປື","ATP - Ata mobile1 Agent Shop","ATP - Kheung Mobile","Kerry-ATA (Attapue)","N2740 Approval No.：202405211051000445272",Admin,"2024-05-22 11:05:29"
190,IN670513-00114,DO670522-00004,867993074471218,"BLX - Akhai mobile 1","KAM - Awen mobile1 Agent Store","BLX - Akhai mobile 1","KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N651 Approval No.：202405211639000080036",Admin,"2024-05-22 11:05:41"
191,,DO670522-00005,860306074652199,"BLX - Akhai mobile 1","KAM - A bo mobile ທ່າແຂກ","BLX - Akhai mobile 1","KAM - A bo mobile","Kerry-Awen (Thakhaek)","N651 Approval No.：202405211636000148315",Admin,"2024-05-22 11:05:33"
192,IN670515-00017,DO670522-00006,863671064091196,"VT2 - INEW Dongdok","VT2 - Kaiamphone Computer2","VT2 - INEW SamSung Agent Shop","VT2 - Kaiamphone Computer2","Kerry-INEW (Vientiane)","N2556 Approval No.：202405221033000090823",Admin,"2024-05-22 11:05:51"
193,IN670514-00065,DO670522-00007,862980062116819,"VT1 - LCC1 Dongpalan","VT1 - Call me1 Phornsinuan","VT1 - LCC1 Dongpalan","VT1 - Call me1 Phonesynuan","WH - Stock OPPO (Mark)",,M20180315,"2024-05-22 11:05:32"
194,,DO670522-00008,865055069475612,"CPS - Pakse mobile8","CPS - Aling mobile3 ປາກຊ່ອງ","CPS - Pakse mobile7","CPS - Aling mobile3 ParkSong","Kerry-JK (Pakse)",,Admin,"2024-05-22 13:05:41"
195,IN670504-00107,DO670523-00001,863671060108598,"SVK - A Rong mobile","SVK - INEW Savan1 Agent Store","SVK - A Rong mobile","SVK - INEW Savan1 Agent Shop","Kerry-INEW SVK (Savanakhet)","N2471 Approval No.：202405221559000146466",Admin,"2024-05-23 09:05:34"
196,IN670523-00020,DO670523-00002,862980062117130,"SVK - Phitsamai OA2","KAM - Awen mobile1 Agent Store","SVK - Phitsamai OA1","KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N518 Approval No.：202405221557000242633",Admin,"2024-05-23 10:05:39"
197,,DO670523-00003,868714068128799,"XKH - YH mobile2","XKH - Mai mobile2","XKH - YH mobile","XKH - Mai mobile Numeum","Kerry-A Hua (Xiengkhuang)","N2550 Approval No.：202405221944000023541",Admin,"2024-05-23 10:05:37"
198,IN670516-00018,DO670523-00004,867993074469055,"PSL - LV Mobile2","PSL - JW Mobile1 Agent Store","PSL - LV mobile","PSL - JW mobile Agent Shop","Kerry-JW (Phonsaly)","N2681 Approval No.：202405231032000485020",Admin,"2024-05-23 10:05:09"
199,,DO670523-00005,861243061203034,"VT2 - INEW OPPO","SVK - INEW Savan1 Agent Store","VT2 - INEW SamSung Agent Shop","SVK - INEW Savan1 Agent Shop","Kerry-INEW SVK (Savanakhet)",Tianhong,Admin,"2024-05-23 20:05:29"
200,IN670524-00086,DO670524-00001,867993074436450,"VT1 - 63 Mobile","VT1 - LMG","VT1 - 63 Mobile","VT1 - LMG","WH - Stock OPPO (Mark)",,M20180315,"2024-05-24 16:05:38"
201,,DO670524-00002,860306074493172,"ATP - Than mobile","ATP - Ata mobile1 Agent Store","ATP - Than mobile","ATP - Ata mobile1 Agent Shop","Kerry-ATA (Attapue)","N2740 Approval No.：202405232142000062367",Admin,"2024-05-24 16:05:56"
202,IN670513-00203,DO670524-00003,867993073997353,"LPB - Lao er mobile","LPB - QZ Mobile Agent Store","LPB - Lao er mobile","LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)","N0231 Approval No.：202405241033000108379",Admin,"2024-05-24 16:05:05"
203,,DO670524-00004,860306074659772,"SVK - Meesukphone1","SVK - ATong Mobile2","SVK - Meesukphone1 OudomSouk","SVK - ATong Mobile2","Kerry-INEW SVK (Savanakhet)","N2471 Approval No.：202405241153000318936",Admin,"2024-05-24 16:05:50"
204,,DO670524-00005,863671064092830,"LNT - SP mobile","LNT - KK Mobile","LNT - SP mobile","LNT - KK Mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202405241615000578159",Admin,"2024-05-24 16:05:32"
205,,DO670524-00006,866654062043473,"LNT - SP mobile","LNT - KK Mobile","LNT - SP mobile","LNT - KK Mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202405241615000578159",Admin,"2024-05-24 16:05:32"
206,IN670517-00052,DO670524-00007,867993074532332,"BLX - Ayang Mobile3","BLX - Ayang Mobile1","BLX - Ayang Mobile1 khamkert","BLX - Ayang Mobile1 khamkert","Kerry-Awen (Thakhaek)","N651 Approval No.：202405241642000176518",Admin,"2024-05-24 17:05:45"
207,IN670517-00052,DO670524-00008,867993074223114,"BLX - Ayang Mobile3","BLX - Ayang Mobile1","BLX - Ayang Mobile1 khamkert","BLX - Ayang Mobile1 khamkert","Kerry-Awen (Thakhaek)","N651 Approval No.：202405241642000176518",Admin,"2024-05-24 17:05:45"
208,IN670524-00086,DO670524-00009,862774061761695,"VT1 - 63 Mobile","VT1 - LMG","VT1 - 63 Mobile","VT1 - LMG","WH - Stock OPPO (Mark)",,M20180315,"2024-05-24 17:05:58"
209,,DO670525-00001,867003068177092,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-25 10:05:09"
210,,DO670525-00002,868051060451733,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-25 10:05:09"
211,,DO670525-00003,868051060451816,"VT1 - Saiy mobile ຄຳສະຫວາດ","VT1 - LJH (Aping)","VT1 - Saiy mobile","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",,M20180315,"2024-05-25 10:05:09"
212,IN670513-00027,DO670525-00004,863671064925534,"VT1 - 9999 mobile","VT1 - AS1 ສວນມອນ","VT1 - 9999 mobile","VT1 - AS1 Suanmone","WH - Stock OPPO (Mark)",,M20180315,"2024-05-25 11:05:49"
213,,DO670525-00005,867003068241138,"VT1 - L&A mobile","VT1 - ComCom Mobile","VT1 - L&A mobile","VT1 - ComCom Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-05-25 15:05:14"
214,,DO670527-00001,866067067204174,"SVK - HengHengDee 6","SVK - Lita mobile","SVK - HengHengDee","SVK - Lita mobile","Kerry-INEW SVK (Savanakhet)","N2471 Approval No.：202405251519000200247",Admin,"2024-05-27 09:05:56"
215,IN670527-00018,DO670527-00002,862980062129911,"SVK - Seno Com","ATP - Ata mobile1 Agent Store","SVK - Khounsab com","ATP - Ata mobile1 Agent Shop","Kerry-ATA (Attapue)","N2471 Approval No.：202405261142000026300",Admin,"2024-05-27 09:05:40"
216,,DO670527-00003,868051060278433,"ATP - Ata mobile4","ATP - Lieng mobile ໂພໄຊ","ATP - Ata mobile1 Agent Shop","ATP - Lieng mobile","Kerry-ATA (Attapue)","N2740 Approval No.：202405261233000446733",Admin,"2024-05-27 09:05:10"
217,IN670510-00016,DO670527-00004,863671060110917,"ATP - Ata mobile4","ATP - Kheung Mobile ອັດຕະປື","ATP - Ata mobile1 Agent Shop","ATP - Kheung Mobile","Kerry-ATA (Attapue)","N2740 Approval No.：202405261217000568428",Admin,"2024-05-27 09:05:54"
218,IN670514-00139,DO670527-00005,867993074452093,"CPS - Jk mobile3 Agent Store","CPS - Laocom1 ປາກເຊ","CPS - Jk mobile3 Agent Shop","CPS - Laocom1","Kerry-JK (Pakse)","N2606 Approval No.：202405270951000300014",Admin,"2024-05-27 09:05:41"
219,IN670503-00032,DO670527-00006,862774061760952,"SVK - INEW Savan1 Agent Store","Catty Laos Virtual Mobile","SVK - INEW Savan1 Agent Shop","Catty Laos Virtual","WH - Stock OPPO (Mark)",N2606,Admin,"2024-05-27 10:05:28"
220,,DO670527-00007,867003068109616,"VT3 - Set Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","VT3 - Set Mobile","VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:23"
221,,DO670527-00008,863671065027991,"VT3 - Set Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","VT3 - Set Mobile","VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:23"
222,,DO670527-00009,867003068127337,"VT3 - Set Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","VT3 - Set Mobile","VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:23"
223,,DO670527-00010,867003068082375,"VT3 - Set Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","VT3 - Set Mobile","VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:23"
224,,DO670527-00011,868714068093035,"VT3 - Set Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","VT3 - Set Mobile","VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:23"
225,,DO670527-00012,867003068603436,"VT3 - Set Mobile","VT3 - Noy Mobile ຫີນເຫີບ","VT3 - Set Mobile","VT3 - Noy Mobile Hinherb","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:15"
226,,DO670527-00013,867003068188594,"VT3 - Set Mobile","VT3 - Noy Mobile ຫີນເຫີບ","VT3 - Set Mobile","VT3 - Noy Mobile Hinherb","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:15"
227,,DO670527-00014,863671060435314,"VT3 - Set Mobile","VT3 - Ophar mobile","VT3 - Set Mobile","VT3 - Ophar mobile","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:10"
228,,DO670527-00015,866654062165177,"VT3 - Set Mobile","VT3 - Ophar mobile","VT3 - Set Mobile","VT3 - Ophar mobile","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:10"
229,,DO670527-00016,868051060277856,"VT3 - Set Mobile","VT3 - Ophar mobile","VT3 - Set Mobile","VT3 - Ophar mobile","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:10"
230,,DO670527-00017,862774061521974,"VT3 - Set Mobile","VT3 - Ophar mobile","VT3 - Set Mobile","VT3 - Ophar mobile","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:10"
231,IN670520-00109,DO670527-00018,867003068130331,"VT3 - Set Mobile","VT3 - Dake Mobile ຫຼັກ52","VT3 - Set Mobile","VT3 - Dake Mobile Km 52","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:14"
232,IN670520-00109,DO670527-00019,867003068131313,"VT3 - Set Mobile","VT3 - Dake Mobile ຫຼັກ52","VT3 - Set Mobile","VT3 - Dake Mobile Km 52","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:14"
233,IN670520-00109,DO670527-00020,862774061760259,"VT3 - Set Mobile","VT3 - Dake Mobile ຫຼັກ52","VT3 - Set Mobile","VT3 - Dake Mobile Km 52","Kerry-Win (Vientiane)",,M20180315,"2024-05-27 13:05:14"
