Code,"Mnemonic code","Finance Client Name","Distributor My Side","Distributor Your Side","Finance Warehouse","Finance Warehouse Code","Accounting organization(My Side)","Accounting organization(Your Side)",Creator,Remarks,Network,Off/On,"Cross - accounting organizations are allowed"
C111502666110000768,352026884,"352026884 - LPB - Phonephet","LPB - QZ Dealer (Loungprabang)","LPB - Phonephet","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000769,352026882,"352026882 - LPB - Onchan Mobile","LPB - QZ Dealer (Loungprabang)","LPB - Onchan Mobile","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000770,352026881,"352026881 - LPB - New IT","LPB - QZ Dealer (Loungprabang)","LPB - New IT","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000771,352026679,"352026679 - LPB - Lao mobile1","LPB - QZ Dealer (Loungprabang)","LPB - Lao mobile1","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000772,352026880,"352026880 - LPB - KP mobile","LPB - QZ Dealer (Loungprabang)","LPB - KP mobile","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000773,352026878,"352026878 - LPB - Khonesamai","LPB - QZ Dealer (Loungprabang)","LPB - Khonesamai","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000774,352026877,"352026877 - LPB - Kaosep IT","LPB - QZ Dealer (Loungprabang)","LPB - Kaosep IT","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000775,352026876,"352026876 - LPB - K Mobile","LPB - QZ Dealer (Loungprabang)","LPB - K Mobile","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000776,352026874,"352026874 - LPB - HX","LPB - QZ Dealer (Loungprabang)","LPB - HX","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000777,352026871,"352026871 - LPB - DZL","LPB - QZ Dealer (Loungprabang)","LPB - DZL","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000778,352026870,"352026870 - LPB - DT","LPB - QZ Dealer (Loungprabang)","LPB - DT","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000779,352026869,"352026869 - LPB - Chantao","LPB - QZ Dealer (Loungprabang)","LPB - Chantao","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000780,352026866,"352026866 - LPB - AT2 Xiengeun","LPB - QZ Dealer (Loungprabang)","LPB - AT2 Xiengeun","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000781,352026865,"352026865 - LPB - AT1 Luangphabang","LPB - QZ Dealer (Loungprabang)","LPB - AT1 Luangphabang","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000782,352026861,"352026861 - LPB - Aphing Mobile","LPB - QZ Dealer (Loungprabang)","LPB - Aphing Mobile","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000783,352026860,"352026860 - LPB - Anuluk","LPB - QZ Dealer (Loungprabang)","LPB - Anuluk","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000784,352026858,"352026858 - LPB - Ali NongGreen","LPB - QZ Dealer (Loungprabang)","LPB - Ali NongGreen","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000785,352026857,"352026857 - LPB - Akuang","LPB - QZ Dealer (Loungprabang)","LPB - Akuang","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000786,352026856,"352026856 - LPB - Ajoi Viengkham","LPB - QZ Dealer (Loungprabang)","LPB - Ajoi Viengkham","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000787,352026855,"352026855 - LPB - Ahua mobile Nambark","LPB - QZ Dealer (Loungprabang)","LPB - Ahua mobile Nambark","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000788,352026854,"352026854 - LPB - Aferng","LPB - QZ Dealer (Loungprabang)","LPB - Aferng","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000789,352026852,"352026852 - LPB - Aea mobile","LPB - QZ Dealer (Loungprabang)","LPB - Aea mobile","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000790,352026851,"352026851 - LPB - Abo mobile1 Numbark","LPB - QZ Dealer (Loungprabang)","LPB - Abo mobile1 Numbark","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000791,352026850,"352026850 - LPB - A Hua mobile2","LPB - QZ Dealer (Loungprabang)","LPB - A Hua mobile2","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000792,352026849,"352026849 - LNT - Xiangkok mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - Xiangkok mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000793,352026848,"352026848 - LNT - Sy mobile1","LNT - Ayao Dealer (Loungnamtha)","LNT - Sy mobile1","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000794,352026847,"352026847 - LNT - PP mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - PP mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000795,352026846,"352026846 - LNT - Noy mobile Xienglea","LNT - Ayao Dealer (Loungnamtha)","LNT - Noy mobile Xienglea","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000796,352026844,"352026844 - LNT - KP mobile1","LNT - Ayao Dealer (Loungnamtha)","LNT - KP mobile1","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000797,352026843,"352026843 - LNT - GG mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - GG mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000798,352026842,"352026842 - LNT - Bounme mobile1","LNT - Ayao Dealer (Loungnamtha)","LNT - Bounme mobile1","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000799,352026841,"352026841 - LNT - BigC mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - BigC mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000800,352026839,"352026839 - LNT - Ayao mobile (VPK)","LNT - Ayao Dealer (Loungnamtha)","LNT - Ayao mobile (VPK)","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000801,352026838,"352026838 - LNT - Aping mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - Aping mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000802,352026837,"352026837 - LNT - AirNice mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - AirNice mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000803,352026836,"352026836 - LNT - Ai mobile ViengKham","LNT - Ayao Dealer (Loungnamtha)","LNT - Ai mobile ViengKham","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000804,352026835,"352026835 - KAM - Ya mobile","KAM - Awen Dealer (Thakhaek)","KAM - Ya mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000805,352026834,"352026834 - KAM - Vongsa mobile1","KAM - Awen Dealer (Thakhaek)","KAM - Vongsa mobile1","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000806,352026833,"352026833 - KAM - Vanhxai mobile","KAM - Awen Dealer (Thakhaek)","KAM - Vanhxai mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000807,352026832,"352026832 - KAM - TP mobile","KAM - Awen Dealer (Thakhaek)","KAM - TP mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000808,352026831,"352026831 - KAM - Torm","KAM - Awen Dealer (Thakhaek)","KAM - Torm","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000809,352026830,"352026830 - KAM - TK mobile","KAM - Awen Dealer (Thakhaek)","KAM - TK mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000810,352026829,"352026829 - KAM - Tinnakone","KAM - Awen Dealer (Thakhaek)","KAM - Tinnakone","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000811,352026827,"352026827 - KAM - Teo mobile","KAM - Awen Dealer (Thakhaek)","KAM - Teo mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000812,352026822,"352026822 - KAM - Pheng mobile Nakaiy","KAM - Awen Dealer (Thakhaek)","KAM - Pheng mobile Nakaiy","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000813,352026821,"352026821 - KAM - Pasouk mobile","KAM - Awen Dealer (Thakhaek)","KAM - Pasouk mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000814,352026820,"352026820 - KAM - Noy mobile Yoummalard","KAM - Awen Dealer (Thakhaek)","KAM - Noy mobile Yoummalard","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000815,352026818,"352026818 - KAM - MX mobile","KAM - Awen Dealer (Thakhaek)","KAM - MX mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000816,352026817,"352026817 - KAM - Mee mobile","KAM - Awen Dealer (Thakhaek)","KAM - Mee mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000817,352026816,"352026816 - KAM - Louan mobile Heenboun","KAM - Awen Dealer (Thakhaek)","KAM - Louan mobile Heenboun","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000818,352026815,"352026815 - KAM - Long mobile","KAM - Awen Dealer (Thakhaek)","KAM - Long mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000819,352026814,"352026814 - KAM - Le mobile","KAM - Awen Dealer (Thakhaek)","KAM - Le mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000820,352026812,"352026812 - KAM - KPs mobile","KAM - Awen Dealer (Thakhaek)","KAM - KPs mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000821,352026811,"352026811 - KAM - Khek mobile","KAM - Awen Dealer (Thakhaek)","KAM - Khek mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000822,352026810,"352026810 - KAM - Keo mobile","KAM - Awen Dealer (Thakhaek)","KAM - Keo mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000823,352026809,"352026809 - KAM - jan mobile Khammuan","KAM - Awen Dealer (Thakhaek)","KAM - jan mobile Khammuan","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000824,352026805,"352026805 - KAM - HengHengDee1","KAM - Awen Dealer (Thakhaek)","KAM - HengHengDee1","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000825,352026803,"352026803 - KAM - Happy mobile","KAM - Awen Dealer (Thakhaek)","KAM - Happy mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000826,352026801,"352026801 - KAM - Champa mobile","KAM - Awen Dealer (Thakhaek)","KAM - Champa mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000827,352026800,"352026800 - KAM - Bunkeld mobile","KAM - Awen Dealer (Thakhaek)","KAM - Bunkeld mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000828,352026797,"352026797 - KAM - Ammuna Mobile","KAM - Awen Dealer (Thakhaek)","KAM - Ammuna Mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000829,352026796,"352026796 - KAM - Aly Heenboun","KAM - Awen Dealer (Thakhaek)","KAM - Aly Heenboun","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000830,352026795,"352026795 - KAM - Alngng mobile","KAM - Awen Dealer (Thakhaek)","KAM - Alngng mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000831,352026793,"352026793 - KAM - Ahim mobile Khounkham","KAM - Awen Dealer (Thakhaek)","KAM - Ahim mobile Khounkham","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000832,352026792,"352026792 - KAM - Ae mobile","KAM - Awen Dealer (Thakhaek)","KAM - Ae mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000833,352026790,"352026790 - KAM - Achng mobile","KAM - Awen Dealer (Thakhaek)","KAM - Achng mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000834,352026787,"352026787 - KAM - A bo mobile","KAM - Awen Dealer (Thakhaek)","KAM - A bo mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000835,352026786,"352026786 - KAM - A biao mobile","KAM - Awen Dealer (Thakhaek)","KAM - A biao mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000836,352026785,"352026785 - HPN - xaithavone Mobile","HPN - A Lei Dealer (Huaphan)","HPN - xaithavone Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000837,352026783,"352026783 - HPN - pk.IT Mobile","HPN - A Lei Dealer (Huaphan)","HPN - pk.IT Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000838,352026782,"352026782 - HPN - phounxay Mobile","HPN - A Lei Dealer (Huaphan)","HPN - phounxay Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000839,352026781,"352026781 - HPN - Phengmanee","HPN - A Lei Dealer (Huaphan)","HPN - Phengmanee","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000840,352026780,"352026780 - HPN - onexay Mobile","HPN - A Lei Dealer (Huaphan)","HPN - onexay Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000841,352026779,"352026779 - HPN - khamlar Mobile","HPN - A Lei Dealer (Huaphan)","HPN - khamlar Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000842,352026778,"352026778 - HPN - jinxin Mobile","HPN - A Lei Dealer (Huaphan)","HPN - jinxin Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000843,352026777,"352026777 - HPN - Hiengsone mobile","HPN - A Lei Dealer (Huaphan)","HPN - Hiengsone mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000844,352026776,"352026776 - HPN - Bota Mobile","HPN - A Lei Dealer (Huaphan)","HPN - Bota Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000845,352026775,"352026775 - HPN - Awen Mobile","HPN - A Lei Dealer (Huaphan)","HPN - Awen Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000846,352026774,"352026774 - HPN - Ashang mobile","HPN - A Lei Dealer (Huaphan)","HPN - Ashang mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000847,352026772,"352026772 - HPN - Along Mobile","HPN - A Lei Dealer (Huaphan)","HPN - Along Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000848,352026771,"352026771 - HPN - Alin MOBILE","HPN - A Lei Dealer (Huaphan)","HPN - Alin MOBILE","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000849,352026770,"352026770 - HPN - Ajuan MOBILE","HPN - A Lei Dealer (Huaphan)","HPN - Ajuan MOBILE","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000850,352026769,"352026769 - HPN - Ahui","HPN - A Lei Dealer (Huaphan)","HPN - Ahui","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000851,352026768,"352026768 - HPN - Adong Mobile","HPN - A Lei Dealer (Huaphan)","HPN - Adong Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000852,352026767,"352026767 - HPN - Adian Mobile1","HPN - A Lei Dealer (Huaphan)","HPN - Adian Mobile1","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000853,352026766,"352026766 - HPN - Adi Mobile","HPN - A Lei Dealer (Huaphan)","HPN - Adi Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000854,352026765,"352026765 - HPN - Abing mobile","HPN - A Lei Dealer (Huaphan)","HPN - Abing mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000855,352026763,"352026763 - BLX - Yin mobile","KAM - Awen Dealer (Thakhaek)","BLX - Yin mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000856,352026762,"352026762 - BLX - Yaya mobile","KAM - Awen Dealer (Thakhaek)","BLX - Yaya mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000857,352026761,"352026761 - BLX - Toukta mobile","KAM - Awen Dealer (Thakhaek)","BLX - Toukta mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000858,352026758,"352026758 - BLX - Somsak mobile","KAM - Awen Dealer (Thakhaek)","BLX - Somsak mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000859,352026756,"352026756 - BLX - RC Mobile","KAM - Awen Dealer (Thakhaek)","BLX - RC Mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000860,352026755,"352026755 - BLX - PV mobile","KAM - Awen Dealer (Thakhaek)","BLX - PV mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000861,352026754,"352026754 - BLX - PSC","KAM - Awen Dealer (Thakhaek)","BLX - PSC","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000862,352026753,"352026753 - BLX - Poum IT","KAM - Awen Dealer (Thakhaek)","BLX - Poum IT","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000863,352026751,"352026751 - BLX - Nok mobile","KAM - Awen Dealer (Thakhaek)","BLX - Nok mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000864,352026750,"352026750 - BLX - Mai Mobile","KAM - Awen Dealer (Thakhaek)","BLX - Mai Mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000865,352026747,"352026747 - BLX - Joi mobile Borlikhun","KAM - Awen Dealer (Thakhaek)","BLX - Joi mobile Borlikhun","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000866,352026745,"352026745 - BLX - Harn Mobile","KAM - Awen Dealer (Thakhaek)","BLX - Harn Mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000867,352026744,"352026744 - BLX - Fortophone","KAM - Awen Dealer (Thakhaek)","BLX - Fortophone","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000868,352026743,"352026743 - BLX - Azine mobile Borlikhamxai","KAM - Awen Dealer (Thakhaek)","BLX - Azine mobile Borlikhamxai","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000869,352026742,"352026742 - BLX - Ayang Mobile1 khamkert","KAM - Awen Dealer (Thakhaek)","BLX - Ayang Mobile1 khamkert","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000870,352026741,"352026741 - BLX - Axin mobile","KAM - Awen Dealer (Thakhaek)","BLX - Axin mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000871,352026739,"352026739 - BLX - Awei mobile Thasy","KAM - Awen Dealer (Thakhaek)","BLX - Awei mobile Thasy","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000872,352026737,"352026737 - BLX - Asheng mobile","KAM - Awen Dealer (Thakhaek)","BLX - Asheng mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000873,352026734,"352026734 - BLX - aliu mobile Noungpong","KAM - Awen Dealer (Thakhaek)","BLX - aliu mobile Noungpong","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000874,352026733,"352026733 - BLX - Alieng mobile1 khamkert","KAM - Awen Dealer (Thakhaek)","BLX - Alieng mobile1 khamkert","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000875,352026732,"352026732 - BLX - Alee mobile","KAM - Awen Dealer (Thakhaek)","BLX - Alee mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000876,352026731,"352026731 - BLX - Ale mobile","KAM - Awen Dealer (Thakhaek)","BLX - Ale mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000877,352026730,"352026730 - BLX - Akhai mobile 1","KAM - Awen Dealer (Thakhaek)","BLX - Akhai mobile 1","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000878,352026729,"352026729 - BLX - Ahua mobile","KAM - Awen Dealer (Thakhaek)","BLX - Ahua mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000879,352026728,"352026728 - BLX - Afou ViengThong","KAM - Awen Dealer (Thakhaek)","BLX - Afou ViengThong","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000880,352026726,"352026726 - BLX - Afang Mobile Nongpong","KAM - Awen Dealer (Thakhaek)","BLX - Afang Mobile Nongpong","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000881,352026723,"352026723 - BLX - A yun mobile","KAM - Awen Dealer (Thakhaek)","BLX - A yun mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000882,352026722,"352026722 - BLX - A ying mobile Parkkading","KAM - Awen Dealer (Thakhaek)","BLX - A ying mobile Parkkading","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000883,352026721,"352026721 - BLX - A see mobile","KAM - Awen Dealer (Thakhaek)","BLX - A see mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000884,352026719,"352026719 - BLX - A lou mobile","KAM - Awen Dealer (Thakhaek)","BLX - A lou mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000885,352026717,"352026717 - BLX - A jame mobile","KAM - Awen Dealer (Thakhaek)","BLX - A jame mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000886,352026716,"352026716 - BLX - A Guo mobile","KAM - Awen Dealer (Thakhaek)","BLX - A Guo mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000887,352026715,"352026715 - BLX - A aung mobile","KAM - Awen Dealer (Thakhaek)","BLX - A aung mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000888,352026714,"352026714 - BKE - Yai Mobile","BKE - LH Dealer (Bokeo)","BKE - Yai Mobile","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
