No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
4518,IN670831-00093,DO671125-00101,865073069184316,"Catty Laos Virtual Mobile","XSB - Xaiy service ໄຊສົມບູນ","352027521 - Catty Laos Virtual","352027067 - XSB - Xaiy​ service​","Kerry-Aqing (Xaisomboun)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4519,IN670831-00093,DO671125-00102,865073061069259,"Catty Laos Virtual Mobile","LPB - New IT","352027521 - Catty Laos Virtual","352026881 - LPB - New IT","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4520,IN670831-00093,DO671125-00103,865073069045954,"Catty Laos Virtual Mobile","LPB - Ajoi Mobile 1 ຫຼວງພະບາງ","352027521 - Catty Laos Virtual","352026856 - LPB - Ajoi Viengkham","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4521,IN670831-00093,DO671125-00104,866227062374675,"Catty Laos Virtual Mobile","HPN - Abing mobile","352027521 - Catty Laos Virtual","352026765 - HPN - Abing mobile","Kerry - A Lei (Huaphan)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4522,IN670831-00093,DO671125-00105,865073061996972,"Catty Laos Virtual Mobile","VT1 - Call me1 Phornsinuan","352027521 - Catty Laos Virtual","352027191 - VT1 - Call me1 Phonesynuan","WH - Stock OPPO (Mark)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4523,IN670831-00093,DO671125-00106,862287067598979,"Catty Laos Virtual Mobile","XSB - Ny Mobile","352027521 - Catty Laos Virtual","352027060 - XSB - Ny Mobile","Kerry-Aqing (Xaisomboun)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4524,IN670831-00093,DO671125-00107,865073069047059,"Catty Laos Virtual Mobile","LPB - Ajoi Mobile 1 ຫຼວງພະບາງ","352027521 - Catty Laos Virtual","352026856 - LPB - Ajoi Viengkham","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4525,IN670831-00093,DO671125-00108,862287067596999,"Catty Laos Virtual Mobile","BKE - SL Mobile","352027521 - Catty Laos Virtual","352026711 - BKE - SL Mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4526,IN670831-00093,DO671125-00109,866227062349198,"Catty Laos Virtual Mobile","BKE - LH Mobile1 Agent Store","352027521 - Catty Laos Virtual","352026708 - BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4527,IN670831-00093,DO671125-00110,866654064953059,"Catty Laos Virtual Mobile","BKE - LF Mobile2","352027521 - Catty Laos Virtual","352031627 - BKE - LF Mobile1","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4528,IN670831-00093,DO671125-00111,866654063989633,"Catty Laos Virtual Mobile","LPB - Ahua mobile ນ້ຳບາກ","352027521 - Catty Laos Virtual","352026855 - LPB - Ahua mobile Nambark","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4529,IN670831-00093,DO671125-00112,866654065016039,"Catty Laos Virtual Mobile","VT2 - INEW Center","352027521 - Catty Laos Virtual","352027216 - VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4530,IN670831-00093,DO671125-00113,866654065016450,"Catty Laos Virtual Mobile","HPN - Nu mobile","352027521 - Catty Laos Virtual","352032382 - HPN - Nu mobile","Kerry - A Lei (Huaphan)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4531,IN670831-00093,DO671125-00114,866654063029075,"Catty Laos Virtual Mobile","XYB - TL mobile","352027521 - Catty Laos Virtual","352027111 - XYB - suly mobile","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4532,IN670831-00093,DO671125-00115,866654064124735,"Catty Laos Virtual Mobile","LNT - Win mobile","352027521 - Catty Laos Virtual","352032539 - LNT - Win mobile","Kerry-A Yao (Loungnamtha)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4533,IN670831-00093,DO671125-00116,866654063998758,"Catty Laos Virtual Mobile","LPB - Thaimanee","352027521 - Catty Laos Virtual","352026891 - LPB - Thaimanee","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4534,IN670831-00093,DO671125-00117,866654063276833,"Catty Laos Virtual Mobile","BKE - senphone","352027521 - Catty Laos Virtual","352026710 - BKE - senphone","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4535,IN670831-00093,DO671125-00118,866654065135474,"Catty Laos Virtual Mobile","LPB - KP mobile","352027521 - Catty Laos Virtual","352026880 - LPB - KP mobile","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4536,IN670831-00093,DO671125-00119,866654062213191,"Catty Laos Virtual Mobile","HPN - jinxin Mobile","352027521 - Catty Laos Virtual","352026778 - HPN - jinxin Mobile","Kerry - A Lei (Huaphan)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4537,IN670831-00093,DO671125-00120,868714062960114,"Catty Laos Virtual Mobile","XYB - TL mobile","352027521 - Catty Laos Virtual","352027111 - XYB - suly mobile","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4538,IN670831-00093,DO671125-00121,863017060448651,"Catty Laos Virtual Mobile","BKE - AQi Mobile1","352027521 - Catty Laos Virtual","352026702 - BKE - AQi Mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4539,IN670831-00093,DO671125-00122,868714062947632,"Catty Laos Virtual Mobile","XYB - Siam Mobile Agent Store","352027521 - Catty Laos Virtual","352027105 - XYB - Siam Mobile Agent Shop","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4540,IN670831-00093,DO671125-00123,868714063002817,"Catty Laos Virtual Mobile","LPB - Ahua mobile ນ້ຳບາກ","352027521 - Catty Laos Virtual","352026855 - LPB - Ahua mobile Nambark","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4541,IN670831-00093,DO671125-00124,868908069690258,"Catty Laos Virtual Mobile","LPB - Ahua mobile ນ້ຳບາກ","352027521 - Catty Laos Virtual","352026855 - LPB - Ahua mobile Nambark","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4542,IN670831-00093,DO671125-00125,869496063423594,"Catty Laos Virtual Mobile","LPB - Ali NongGreen","352027521 - Catty Laos Virtual","352026858 - LPB - Ali NongGreen","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4543,IN670831-00093,DO671125-00126,869496062188693,"Catty Laos Virtual Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","352027521 - Catty Laos Virtual","352026861 - LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4544,IN670831-00093,DO671125-00127,862774061692411,"Catty Laos Virtual Mobile","HPN - Alei mobile 3","352027521 - Catty Laos Virtual","352026764 - HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4545,IN670831-00093,DO671125-00128,862774061669914,"Catty Laos Virtual Mobile","BKE - Laowu Mobile","352027521 - Catty Laos Virtual","352026706 - BKE - Laowu Mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4546,IN670831-00093,DO671125-00129,862774061568611,"Catty Laos Virtual Mobile","BKE - Sak mobile","352027521 - Catty Laos Virtual","352032027 - BKE - Sak mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4547,IN670831-00093,DO671125-00130,862774060545198,"Catty Laos Virtual Mobile","LPB - Onchan Mobile","352027521 - Catty Laos Virtual","352026882 - LPB - Onchan Mobile","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4548,IN670831-00093,DO671125-00131,862774061955057,"Catty Laos Virtual Mobile","LPB - Sonkua","352027521 - Catty Laos Virtual","352026888 - LPB - Sonkua","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4549,IN670831-00093,DO671125-00132,865055069477295,"Catty Laos Virtual Mobile","BKE - Jaiy Lee mobile","352027521 - Catty Laos Virtual","352031933 - BKE - Jaiy Lee mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4550,IN670831-00093,DO671125-00133,860306074474453,"Catty Laos Virtual Mobile","LPB - Aferng","352027521 - Catty Laos Virtual","352026854 - LPB - Aferng","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4551,IN670831-00093,DO671125-00134,860306074656679,"Catty Laos Virtual Mobile","BKE - TA Mobile ບໍ່ເເກ້ວ","352027521 - Catty Laos Virtual","352026712 - BKE - TA Mobile Bokeo","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4552,IN670831-00093,DO671125-00135,860306074470915,"Catty Laos Virtual Mobile","BKE - Jaiy Lee mobile","352027521 - Catty Laos Virtual","352031933 - BKE - Jaiy Lee mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4553,IN670831-00093,DO671125-00136,867528073510531,"Catty Laos Virtual Mobile","LPB - Ajoi Mobile 1 ຫຼວງພະບາງ","352027521 - Catty Laos Virtual","352026856 - LPB - Ajoi Viengkham","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4554,IN670831-00093,DO671125-00137,868800073133559,"Catty Laos Virtual Mobile","LPB - Aphing Mobile ເມືອງປາກແຊງ","352027521 - Catty Laos Virtual","352026861 - LPB - Aphing Mobile","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4555,IN670831-00093,DO671125-00138,868800075295018,"Catty Laos Virtual Mobile","XYB - Peno mobile","352027521 - Catty Laos Virtual","352027095 - XYB - Peno mobile","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4556,IN670831-00093,DO671125-00139,868800075454656,"Catty Laos Virtual Mobile","LPB - Lao mobile1 ຫຼວງພະບາງ","352027521 - Catty Laos Virtual","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4557,IN670831-00093,DO671125-00140,868800075357339,"Catty Laos Virtual Mobile","XYB - TL mobile","352027521 - Catty Laos Virtual","352027111 - XYB - suly mobile","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4558,IN670831-00093,DO671125-00141,868800075450613,"Catty Laos Virtual Mobile","XKH - Douang mobile5","352027521 - Catty Laos Virtual","352027028 - XKH - Douang mobile1 Phosavanh","Kerry-A Hua (Xiengkhuang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4559,IN670831-00093,DO671125-00142,868800072768892,"Catty Laos Virtual Mobile","LPB - HX","352027521 - Catty Laos Virtual","352026874 - LPB - HX","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4560,IN670831-00093,DO671125-00143,867993074614072,"Catty Laos Virtual Mobile","BKE - LF Mobile2","352027521 - Catty Laos Virtual","352031627 - BKE - LF Mobile1","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4561,IN670831-00093,DO671125-00144,868800072764578,"Catty Laos Virtual Mobile","XYB - JB mobile","352027521 - Catty Laos Virtual","352027074 - XYB - JB mobile","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4562,IN670831-00093,DO671125-00145,868800075446157,"Catty Laos Virtual Mobile","XKH - Aliu mobile (WD)","352027521 - Catty Laos Virtual","352032145 - XKH - Aliu mobile (WD)","Kerry-A Hua (Xiengkhuang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4563,IN670831-00093,DO671125-00146,868800074032073,"Catty Laos Virtual Mobile","LNT - Noy mobile1 ຊຽງແລ້","352027521 - Catty Laos Virtual","352026846 - LNT - Noy mobile Xienglea","Kerry-A Yao (Loungnamtha)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4564,IN670831-00093,DO671125-00147,868800074033956,"Catty Laos Virtual Mobile","LNT - Hongda mobile3","352027521 - Catty Laos Virtual","352032541 - LNT - Hongda mobile3","Kerry-A Yao (Loungnamtha)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4565,IN670831-00093,DO671125-00148,868800077790016,"Catty Laos Virtual Mobile","LPB - HX","352027521 - Catty Laos Virtual","352026874 - LPB - HX","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4566,IN670831-00093,DO671125-00149,868800075294854,"Catty Laos Virtual Mobile","XYB - JB mobile","352027521 - Catty Laos Virtual","352027074 - XYB - JB mobile","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4567,IN670831-00093,DO671125-00150,867993074533298,"Catty Laos Virtual Mobile","VT3 - Win OPPO 3 ດົງປ່າລານ","352027521 - Catty Laos Virtual","352027334 - VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4568,IN670831-00093,DO671125-00151,868800073172672,"Catty Laos Virtual Mobile","XKH - F Mobile ໂພນສະຫວັນໃຕ້","352027521 - Catty Laos Virtual","352027030 - XKH - F Mobile PhoneSavanh Tai","Kerry-A Hua (Xiengkhuang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4569,IN670831-00093,DO671125-00152,868800075445977,"Catty Laos Virtual Mobile","XKH - Douang mobile5","352027521 - Catty Laos Virtual","352027028 - XKH - Douang mobile1 Phosavanh","Kerry-A Hua (Xiengkhuang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4570,IN670831-00093,DO671125-00153,868800075142715,"Catty Laos Virtual Mobile","BKE - senphone","352027521 - Catty Laos Virtual","352026710 - BKE - senphone","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4571,IN670831-00093,DO671125-00154,868800072767779,"Catty Laos Virtual Mobile","LNT - VS mobile2","352027521 - Catty Laos Virtual","352031899 - LNT - VS mobile2","Kerry-A Yao (Loungnamtha)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4572,IN670831-00093,DO671125-00155,867993076601218,"Catty Laos Virtual Mobile","BKE - AQi Mobile1","352027521 - Catty Laos Virtual","352026702 - BKE - AQi Mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4573,IN670831-00093,DO671125-00156,868800072604170,"Catty Laos Virtual Mobile","LPB - AT1 ຫຼວງພະບາງ","352027521 - Catty Laos Virtual","352026865 - LPB - AT1 Luangphabang","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4574,IN670831-00093,DO671125-00157,868800077629552,"Catty Laos Virtual Mobile","VT1 - LMG","352027521 - Catty Laos Virtual","352027239 - VT1 - LMG","WH - Stock OPPO (Mark)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4575,IN670831-00093,DO671125-00158,868800075581011,"Catty Laos Virtual Mobile","HPN - ALei Mobile 2 Agent Store","352027521 - Catty Laos Virtual","352026764 - HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4576,IN670831-00093,DO671125-00159,867993074466713,"Catty Laos Virtual Mobile","BLX - Yin mobile ຄຳເກີດ","352027521 - Catty Laos Virtual","352026763 - BLX - Yin mobile","Kerry-Awen (Thakhaek)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4577,IN670831-00093,DO671125-00160,868800075583454,"Catty Laos Virtual Mobile","XSB - Aqing mobile2 Agent Store","352027521 - Catty Laos Virtual","352027051 - XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4578,IN670831-00093,DO671125-00161,867993074469436,"Catty Laos Virtual Mobile","LPB - Ali NongGreen","352027521 - Catty Laos Virtual","352026858 - LPB - Ali NongGreen","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4579,IN670831-00093,DO671125-00162,869029074938035,"Catty Laos Virtual Mobile","HPN - Alei Mobile 4","352027521 - Catty Laos Virtual","352026764 - HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4580,IN670831-00093,DO671125-00163,867650075268353,"Catty Laos Virtual Mobile","XYB - Jonhny mobile1 ສີສະຫວ່າງ","352027521 - Catty Laos Virtual","352027086 - XYB - jonhny mobile1 Xysaworng","Kerry-Siam (Xaiyabouli)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4581,IN670831-00093,DO671125-00164,867650075276554,"Catty Laos Virtual Mobile","LNT - GG mobile","352027521 - Catty Laos Virtual","352026843 - LNT - GG mobile","Kerry-A Yao (Loungnamtha)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4582,IN670831-00093,DO671125-00165,867650074670138,"Catty Laos Virtual Mobile","CPS - Laocom1 ປາກເຊ","352027521 - Catty Laos Virtual","352026962 - CPS - Laocom1","Kerry-JK (Pakse)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4583,IN670831-00093,DO671125-00166,867650075263131,"Catty Laos Virtual Mobile","XKH - Aliu mobile (WD)","352027521 - Catty Laos Virtual","352032145 - XKH - Aliu mobile (WD)","Kerry-A Hua (Xiengkhuang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4584,IN670831-00093,DO671125-00167,867650075276513,"Catty Laos Virtual Mobile","LNT - Jumbo mobile","352027521 - Catty Laos Virtual","352032136 - LNT - Jumbo mobile","Kerry-A Yao (Loungnamtha)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4585,IN670831-00093,DO671125-00168,867650074688239,"Catty Laos Virtual Mobile","BKE - SL Mobile","352027521 - Catty Laos Virtual","352026711 - BKE - SL Mobile","Kerry-LH (Bokeo)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4586,IN670831-00093,DO671125-00169,867650075270938,"Catty Laos Virtual Mobile","XKH - YH mobile2","352027521 - Catty Laos Virtual","352032239 - XKH - YH mobile","Kerry-A Hua (Xiengkhuang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4587,IN670831-00093,DO671125-00170,867650075272850,"Catty Laos Virtual Mobile","SVK - INEW Savan1 Agent Store","352027521 - Catty Laos Virtual","352027416 - SVK - INEW Savan1 Agent Shop","Kerry-INEW SVK (Savanakhet)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4588,IN670831-00093,DO671125-00171,867650074683230,"Catty Laos Virtual Mobile","LNT - KP mobile1","352027521 - Catty Laos Virtual","352026844 - LNT - KP mobile1","Kerry-A Yao (Loungnamtha)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4589,IN670831-00093,DO671125-00172,868998070229295,"Catty Laos Virtual Mobile","BLX - Ajoun mobile","352027521 - Catty Laos Virtual","352032403 - BLX - Ajoun mobile","Kerry-Awen (Thakhaek)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4590,IN670831-00093,DO671125-00173,868998070249855,"Catty Laos Virtual Mobile","LPB - TK","352027521 - Catty Laos Virtual","352026892 - LPB - TK","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4591,IN670831-00093,DO671125-00174,863929074142890,"Catty Laos Virtual Mobile","LPB - Phonephet","352027521 - Catty Laos Virtual","352026884 - LPB - Phonephet","Kerry-QZ (Loungprabang)","Clean stock with IMEIs activated more than 2 months",Admin,"2024-11-25 11:11:37"
4592,IN671002-00109,DO671125-00175,868800074031117,"VT2 - R mobile ໂພນສະອາດ","VT2 - INEW OPPO","352027282 - VT2 - R mobile Phonesaart","352027216 - VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)",,M20180315,"2024-11-25 11:11:31"
4593,IN671002-00109,DO671125-00176,868800078475815,"VT2 - R mobile ໂພນສະອາດ","VT2 - INEW OPPO","352027282 - VT2 - R mobile Phonesaart","352027216 - VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)",,M20180315,"2024-11-25 11:11:31"
4594,IN671002-00109,DO671125-00177,868800077458010,"VT2 - R mobile ໂພນສະອາດ","VT2 - INEW OPPO","352027282 - VT2 - R mobile Phonesaart","352027216 - VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)",,M20180315,"2024-11-25 11:11:31"
4595,IN671029-00019,DO671125-00178,865950078968492,"VT1 - ComCom Mobile","VT1 - ZJ Mobile","352027194 - VT1 - ComCom Mobile","352032442 - VT1 - ZJ Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-11-25 11:11:02"
4596,IN670807-00053,DO671125-00179,868800075294151,"VT1 - ComCom Mobile","VT1 - SomSay","352027194 - VT1 - ComCom Mobile","352027294 - VT1 - SomSay","WH - Stock OPPO (Mark)",,M20180315,"2024-11-25 11:11:40"
4597,IN671106-00008,DO671125-00180,867650075266613,"VT1 - nangnoy","VT1 - LT ໜອງຈັນ","352027255 - VT1 - nangnoy","352027241 - VT1 - LT Nongchan","WH - Stock OPPO (Mark)",,M20180315,"2024-11-25 11:11:14"
4598,IN670521-00015,DO671125-00181,863648063587739,"VT2 - INEW Dongdok","Catty Laos Virtual Mobile","352027216 - VT2 - INEW SamSung Agent Shop","352027521 - Catty Laos Virtual","WH - Previous IMEI",dN2556,Admin,"2024-11-25 13:11:05"
4599,IN671121-00022,DO671125-00182,863971070740897,"LPB - Sonkua","LPB - AT1 ຫຼວງພະບາງ","352026888 - LPB - Sonkua","352026865 - LPB - AT1 Luangphabang","Kerry-QZ (Loungprabang)","N0231 Approval No.：202411251213000070790",Admin,"2024-11-25 14:11:02"
4600,IN671031-00055,DO671125-00183,865950078996170,"VT3 - A Lui Mobile ສົງເປືອຍ","VT3 - A Lui Mobile1 ຫຼັກ52","352027142 - VT3 - A Lui Mobile Songpueay","352027143 - VT3 - A Lui Mobile1 Km 52","Kerry-Win (Vientiane)",,M20180315,"2024-11-25 14:11:05"
4601,IN671115-00003,DO671125-00184,866227062884756,"SEK - ST Mobile3","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",s,Admin,"2024-11-25 16:11:05"
4602,IN671115-00003,DO671125-00185,866227062884715,"SEK - ST Mobile3","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",s,Admin,"2024-11-25 16:11:05"
4603,IN671115-00003,DO671125-00186,866227066195779,"SEK - ST Mobile3","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",s,Admin,"2024-11-25 16:11:05"
4604,IN671115-00003,DO671125-00187,867993074535897,"SEK - ST Mobile3","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",s,Admin,"2024-11-25 16:11:05"
4605,IN671115-00003,DO671125-00188,863199079102956,"SEK - ST Mobile3","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",s,Admin,"2024-11-25 16:11:05"
4606,IN671115-00003,DO671125-00189,866227062884756,"SEK - ST Mobile2 Agent Shop","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",,Admin,"2024-11-25 16:11:34"
4607,IN671115-00003,DO671125-00190,866227062884715,"SEK - ST Mobile2 Agent Shop","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",,Admin,"2024-11-25 16:11:34"
4608,IN671115-00003,DO671125-00191,866227066195779,"SEK - ST Mobile2 Agent Shop","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",,Admin,"2024-11-25 16:11:34"
4609,IN671115-00003,DO671125-00192,867993074535897,"SEK - ST Mobile2 Agent Shop","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",,Admin,"2024-11-25 16:11:34"
4610,IN671115-00003,DO671125-00193,863199079102956,"SEK - ST Mobile2 Agent Shop","SEK - ST Mobile3","352031994 - SEK - ST Mobile2 Agent Shop","352031994 - SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",,Admin,"2024-11-25 16:11:34"
4611,IN670924-00069,DO671125-00194,866986074186175,"XYB - Ou Mobile","XYB - TC mobile1","352027094 - XYB - Ou Mobile","352027113 - XYB - TC mobile1","Kerry-Siam (Xaiyabouli)","N0164 Approval No.：202411251553000139536",Admin,"2024-11-25 16:11:17"
4612,IN670924-00069,DO671125-00195,863929076643358,"XYB - Ou Mobile","XYB - TC mobile1","352027094 - XYB - Ou Mobile","352027113 - XYB - TC mobile1","Kerry-Siam (Xaiyabouli)","N0164 Approval No.：202411251553000139536",Admin,"2024-11-25 16:11:17"
